id,title,"UNIQUE INTERNAL CODE",link,image_link,price,condition,brand,CATEGORY,description
5054141572082,"Animal Penrith Summer men\'s backpack Kahki",5054141572082,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//p/e/penrith-20-litre.jpg,0,New,Animal,'Tops',
5054141573799,"Molass men\'s Animal adjustable cap",5054141573799,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//m/o/molass.jpg,0,New,Animal,'Tops',
5054141573843," Animal Naplee men\'s  adjustable cap",5054141573843,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//n/a/naplee.jpg,0,New,Animal,'Tops',
5054141573980,"Veroo men\'s Animal bucket hat",5054141573980,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//v/e/veroo.jpg,0,New,Animal,'Tops',
5054141573997,"Vilano men\'s Animal bush hat Olive",5054141573997,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//v/i/vilano.jpg,0,New,Animal,'Tops',
5054141212345,"Women\'s Rei Animal full zip hoodie",5054141212345,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//r/e/rei.jpg,0,New,Animal,'Tops',
5054141573126,"Den men\'s Animal polyester trifold wallet",5054141573126,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//d/e/den-wallet_1.jpg,0,New,Animal,'Tops',
5054141573478,"Buziosi women\'s Animal zip round purse",5054141573478,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//b/u/buziosi.jpg,0,New,Animal,'Tops',
5054149087667,"Women\'s Faize Animal boardshorts Peacoat",5054149087667,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//f/a/faize_shorts.jpg,0,New,Animal,'Tops',
5054147666789,"Women\'s Ayita Animal t-shirt",5054147666789,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//a/y/ayita.jpg,0,New,Animal,'Tops',
5054141581640,"Women\'s Ayita Animal t-shirt Uk 8",5054141581640,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product/no_selection,0,New,Animal,'Tops',
5054141581657,"Women\'s Ayita Animal t-shirt Uk 10",5054141581657,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product/no_selection,0,New,Animal,'Tops',
5054141581664,"Women\'s Ayita Animal t-shirt Uk 12",5054141581664,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product/no_selection,0,New,Animal,'Tops',
5054141581671,"Women\'s Ayita Animal t-shirt Uk 14",5054141581671,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product/no_selection,0,New,Animal,'Tops',
5054141581688,"Women\'s Ayita Animal t-shirt Uk 16",5054141581688,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product/no_selection,0,New,Animal,'Tops',
